ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2075-12-31,-174782998.81187558,-21058198.581585623,96180990.85380949,-174783076.34987092,-174782923.57110357,213898455.3659157,213898455.3659157,213898455.3659157,213898455.3659157,213898455.3659157,213898455.3659157,0.0,0.0,0.0,39115456.554040104
2076-12-31,-177830387.8487061,3919130.3071912057,121153832.30506037,-177830468.56504875,-177830309.93539062,240410654.3394765,240410654.3394765,240410654.3394765,240410654.3394765,240410654.3394765,240410654.3394765,0.0,0.0,0.0,62580266.4907704
2077-12-31,-180869450.68598244,-11512755.164217468,107136692.09822766,-180869533.2879501,-180869370.72614926,231707290.08301514,231707290.08301514,231707290.08301514,231707290.08301514,231707290.08301514,231707290.08301514,0.0,0.0,0.0,50837839.39703271
2078-12-31,-183908513.52325875,-20023887.433616076,98116138.60189767,-183908598.07319218,-183908430.8711342,222866342.95963198,222866342.95963198,222866342.95963198,222866342.95963198,222866342.95963198,222866342.95963198,0.0,0.0,0.0,38957829.436373234
2079-12-31,-186947576.36053512,-30097301.2638554,87619184.59598307,-186947664.28478688,-186947491.60394752,213898455.36611527,213898455.36611527,213898455.36611527,213898455.36611527,213898455.36611527,213898455.36611527,0.0,0.0,0.0,26950879.005580157
2080-12-31,-189994965.39736563,-12751265.729885722,108621960.94078194,-189995056.7918645,-189994877.25027242,240410654.33950675,240410654.33950675,240410654.33950675,240410654.33950675,240410654.33950675,240410654.33950675,0.0,0.0,0.0,50415688.942141116
2081-12-31,-193034028.23464197,-24522692.380059876,96033954.02094464,-193034123.18592778,-193033937.86441484,231707290.08280414,231707290.08280414,231707290.08280414,231707290.08280414,231707290.08280414,231707290.08280414,0.0,0.0,0.0,38673261.848162174
2082-12-31,-196073091.0719183,-31129479.927266683,85342243.28472033,-196073188.8771874,-196072998.54133058,222866342.9596473,222866342.9596473,222866342.9596473,222866342.9596473,222866342.9596473,222866342.9596473,0.0,0.0,0.0,26793251.88772899
2083-12-31,-199112153.90919465,-46008283.806976825,75498961.05632578,-199112253.09368294,-199112058.46169415,213898455.3661309,213898455.3661309,213898455.3661309,213898455.3661309,213898455.3661309,213898455.3661309,0.0,0.0,0.0,14786301.45693624
2084-12-31,-202159542.9460252,-22389190.57062293,100019341.02581045,-202159644.6934865,-202159444.8998758,240410654.33961368,240410654.33961368,240410654.33961368,240410654.33961368,240410654.33961368,240410654.33961368,0.0,0.0,0.0,38251111.39358848
