ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-09-17,4833742.518498559,4476322.93160502,5074619.211919733,4833742.518498559,4833742.518498559,-47568.64763528635,-47568.64763528635,-47568.64763528635,-47568.64763528635,-47568.64763528635,-47568.64763528635,0.0,0.0,0.0,4786173.870863272
2017-09-24,4834492.652271622,4398526.170478007,5038369.018936968,4834492.652271622,4834492.652271622,-123290.37081985519,-123290.37081985519,-123290.37081985519,-123290.37081985519,-123290.37081985519,-123290.37081985519,0.0,0.0,0.0,4711202.281451766
2017-10-01,4835242.786044685,4326202.213275732,4963861.694686583,4835242.786044685,4835242.786044685,-192792.37784603724,-192792.37784603724,-192792.37784603724,-192792.37784603724,-192792.37784603724,-192792.37784603724,0.0,0.0,0.0,4642450.408198648
2017-10-08,4835992.9198177485,4260370.4743700335,4911529.212586028,4835992.9198177485,4835992.9198177485,-257132.1257624405,-257132.1257624405,-257132.1257624405,-257132.1257624405,-257132.1257624405,-257132.1257624405,0.0,0.0,0.0,4578860.794055308
2017-10-15,4836743.053590812,4221973.799465008,4863394.198944105,4836743.053590812,4836743.053590812,-299601.7035797607,-299601.7035797607,-299601.7035797607,-299601.7035797607,-299601.7035797607,-299601.7035797607,0.0,0.0,0.0,4537141.350011051
2017-10-22,4837493.187363874,4223116.624863707,4873010.153929034,4837493.187363874,4837493.187363874,-297309.19378520985,-297309.19378520985,-297309.19378520985,-297309.19378520985,-297309.19378520985,-297309.19378520985,0.0,0.0,0.0,4540183.993578664
2017-10-29,4838243.321136938,4259394.597640523,4899872.7410969855,4838243.321136938,4838243.321136938,-252330.89403928415,-252330.89403928415,-252330.89403928415,-252330.89403928415,-252330.89403928415,-252330.89403928415,0.0,0.0,0.0,4585912.427097654
2017-11-05,4838993.454910001,4351979.924973687,4976892.129662185,4838993.454910001,4838993.454910001,-190225.4949774815,-190225.4949774815,-190225.4949774815,-190225.4949774815,-190225.4949774815,-190225.4949774815,0.0,0.0,0.0,4648767.959932519
2017-11-12,4839743.588683064,4396285.171491896,5056972.768963913,4839743.588683064,4839743.588683064,-120944.26829395289,-120944.26829395289,-120944.26829395289,-120944.26829395289,-120944.26829395289,-120944.26829395289,0.0,0.0,0.0,4718799.3203891115
2017-11-19,4840493.722456127,4522831.273774466,5132303.901781785,4840493.722456127,4840493.722456127,-20779.557322633427,-20779.557322633427,-20779.557322633427,-20779.557322633427,-20779.557322633427,-20779.557322633427,0.0,0.0,0.0,4819714.165133494
2017-11-26,4841243.856229191,4646810.759305708,5271490.850268042,4841243.856229191,4841243.856229191,123877.48616068631,123877.48616068631,123877.48616068631,123877.48616068631,123877.48616068631,123877.48616068631,0.0,0.0,0.0,4965121.342389877
2017-12-03,4841993.990002254,4760035.707776717,5414764.67338027,4841993.990002254,4841993.990002254,259182.92147111107,259182.92147111107,259182.92147111107,259182.92147111107,259182.92147111107,259182.92147111107,0.0,0.0,0.0,5101176.9114733655
2017-12-10,4842744.123775316,4802488.567492786,5431215.995597694,4842744.123775316,4842744.123775316,282559.29071029526,282559.29071029526,282559.29071029526,282559.29071029526,282559.29071029526,282559.29071029526,0.0,0.0,0.0,5125303.414485612
2017-12-17,4843494.257548381,4652739.796025427,5323191.691183927,4843494.257548381,4843494.257548381,147554.45682569427,147554.45682569427,147554.45682569427,147554.45682569427,147554.45682569427,147554.45682569427,0.0,0.0,0.0,4991048.714374075
2017-12-24,4844244.391321443,4473923.347495093,5127888.695782344,4844244.391321443,4844244.391321443,-53027.75340917535,-53027.75340917535,-53027.75340917535,-53027.75340917535,-53027.75340917535,-53027.75340917535,0.0,0.0,0.0,4791216.637912268
2017-12-31,4844994.525094506,4371882.716359399,5013489.059412212,4844994.525094506,4844994.525094506,-138275.43644088611,-138275.43644088611,-138275.43644088611,-138275.43644088611,-138275.43644088611,-138275.43644088611,0.0,0.0,0.0,4706719.08865362
2018-01-07,4845744.65886757,4536116.868079966,5169316.5730879605,4845744.65886757,4845744.65886757,562.4198941300525,562.4198941300525,562.4198941300525,562.4198941300525,562.4198941300525,562.4198941300525,0.0,0.0,0.0,4846307.0787617
2018-01-14,4846494.792640633,4815857.7395891305,5454950.017935872,4846494.792640633,4846494.792640633,287824.062972766,287824.062972766,287824.062972766,287824.062972766,287824.062972766,287824.062972766,0.0,0.0,0.0,5134318.855613399
2018-01-21,4846019.837950614,5056976.533003116,5685099.466179099,4846019.837950614,4846019.837950614,522803.38345676224,522803.38345676224,522803.38345676224,522803.38345676224,522803.38345676224,522803.38345676224,0.0,0.0,0.0,5368823.221407376
2018-01-28,4845544.883260597,5095277.206508478,5710298.421713258,4845544.883260597,4845544.883260597,558817.1470849129,558817.1470849129,558817.1470849129,558817.1470849129,558817.1470849129,558817.1470849129,0.0,0.0,0.0,5404362.03034551
2018-02-04,4845069.928570578,4949357.69796899,5599893.92587558,4845069.928570578,4845069.928570578,423717.8253810852,423717.8253810852,423717.8253810852,423717.8253810852,423717.8253810852,423717.8253810852,0.0,0.0,0.0,5268787.753951663
2018-02-11,4844594.97388056,4779904.779453872,5446156.756823026,4844594.97388056,4844594.97388056,267756.8748204331,267756.8748204331,267756.8748204331,267756.8748204331,267756.8748204331,267756.8748204331,0.0,0.0,0.0,5112351.848700993
2018-02-18,4844120.0191905415,4729750.701352019,5402652.355622983,4844120.0191905415,4844120.0191905415,206752.6417324669,206752.6417324669,206752.6417324669,206752.6417324669,206752.6417324669,206752.6417324669,0.0,0.0,0.0,5050872.660923009
2018-02-25,4843645.064500524,4755137.702214998,5379387.5104809,4843645.064500524,4843645.064500524,226752.36977867558,226752.36977867558,226752.36977867558,226752.36977867558,226752.36977867558,226752.36977867558,0.0,0.0,0.0,5070397.4342792
2018-03-04,4843170.109810505,4736208.259845519,5396124.424740642,4843170.109810505,4843170.109810505,231977.86153082634,231977.86153082634,231977.86153082634,231977.86153082634,231977.86153082634,231977.86153082634,0.0,0.0,0.0,5075147.9713413315
2018-03-11,4842695.155120487,4640890.621385833,5318341.016875717,4842695.155120487,4842695.155120487,159736.43494578399,159736.43494578399,159736.43494578399,159736.43494578399,159736.43494578399,159736.43494578399,0.0,0.0,0.0,5002431.590066271
2018-03-18,4842220.200430469,4550298.375207154,5193914.038034997,4842220.200430469,4842220.200430469,32636.08043000685,32636.08043000685,32636.08043000685,32636.08043000685,32636.08043000685,32636.08043000685,0.0,0.0,0.0,4874856.280860475
2018-03-25,4841745.245740451,4424088.270974247,5060756.388249604,4841745.245740451,4841745.245740451,-88612.78789807328,-88612.78789807328,-88612.78789807328,-88612.78789807328,-88612.78789807328,-88612.78789807328,0.0,0.0,0.0,4753132.457842378
2018-04-01,4841270.291050432,4350755.229517963,4980070.273708849,4841270.291050432,4841270.291050432,-175312.62553041818,-175312.62553041818,-175312.62553041818,-175312.62553041818,-175312.62553041818,-175312.62553041818,0.0,0.0,0.0,4665957.665520014
2018-04-08,4840795.3363604145,4279483.773640043,4919237.064515396,4840795.3363604145,4840795.3363604145,-242473.3085126778,-242473.3085126778,-242473.3085126778,-242473.3085126778,-242473.3085126778,-242473.3085126778,0.0,0.0,0.0,4598322.027847737
2018-04-15,4840320.381670396,4208203.276135029,4846561.267443516,4840320.381670396,4840320.381670396,-307829.0551065236,-307829.0551065236,-307829.0551065236,-307829.0551065236,-307829.0551065236,-307829.0551065236,0.0,0.0,0.0,4532491.326563872
