ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-09-30,18630260.83029941,16275336.292027475,20103172.804723684,18591335.75866265,18672565.214791793,-447505.46333444724,-447505.46333444724,-447505.46333444724,-447505.46333444724,-447505.46333444724,-447505.46333444724,0.0,0.0,0.0,18182755.366964962
2026-10-31,18608724.769511465,16035749.139305355,19915890.7539203,18565211.480607606,18655450.45422864,-602415.5723298772,-602415.5723298772,-602415.5723298772,-602415.5723298772,-602415.5723298772,-602415.5723298772,0.0,0.0,0.0,18006309.197181586
2026-11-30,18587883.420361836,16483146.70999386,20270251.956361838,18540793.649745762,18640663.543866787,-129137.17234494703,-129137.17234494703,-129137.17234494703,-129137.17234494703,-129137.17234494703,-129137.17234494703,0.0,0.0,0.0,18458746.24801689
2026-12-31,18566347.359573886,17406789.542925198,21249370.123363264,18514900.93530033,18625881.674934622,713246.3320666602,713246.3320666602,713246.3320666602,713246.3320666602,713246.3320666602,713246.3320666602,0.0,0.0,0.0,19279593.691640545
2027-01-31,18544811.298785936,18677264.738595217,22429784.01315631,18488744.447659735,18608621.14777186,1995675.58417233,1995675.58417233,1995675.58417233,1995675.58417233,1995675.58417233,1995675.58417233,0.0,0.0,0.0,20540486.882958267
2027-02-28,18525359.37291295,16562666.57388741,20388903.12334647,18464851.042800207,18595241.223167773,-116483.44670130445,-116483.44670130445,-116483.44670130445,-116483.44670130445,-116483.44670130445,-116483.44670130445,0.0,0.0,0.0,18408875.926211648
2027-03-31,18503823.312125,17490251.840450574,21131508.610356063,18438446.397666052,18578460.178341307,656606.1680129014,656606.1680129014,656606.1680129014,656606.1680129014,656606.1680129014,656606.1680129014,0.0,0.0,0.0,19160429.480137903
2027-04-30,18482981.96297537,15428586.135003269,19037592.145603187,18412871.711105686,18563305.567499913,-1223753.8946468204,-1223753.8946468204,-1223753.8946468204,-1223753.8946468204,-1223753.8946468204,-1223753.8946468204,0.0,0.0,0.0,17259228.068328552
2027-05-31,18461445.902187422,15882356.9476669,19717162.285680898,18386248.279540002,18548361.360172953,-544768.2696122207,-544768.2696122207,-544768.2696122207,-544768.2696122207,-544768.2696122207,-544768.2696122207,0.0,0.0,0.0,17916677.632575203
2027-06-30,18440604.553037796,12953179.28374307,16700608.730714668,18361138.997582097,18535773.84153143,-3602197.0215792796,-3602197.0215792796,-3602197.0215792796,-3602197.0215792796,-3602197.0215792796,-3602197.0215792796,0.0,0.0,0.0,14838407.531458516
2027-07-31,18419068.492249846,18865484.052267082,22685641.71086469,18332120.913484473,18518562.586502146,2429738.3587564765,2429738.3587564765,2429738.3587564765,2429738.3587564765,2429738.3587564765,2429738.3587564765,0.0,0.0,0.0,20848806.85100632
2027-08-31,18397532.431461897,17426332.030201547,21221339.94119651,18306237.18872834,18503888.97043567,1014895.3337855822,1014895.3337855822,1014895.3337855822,1014895.3337855822,1014895.3337855822,1014895.3337855822,0.0,0.0,0.0,19412427.76524748
2027-09-30,18376691.08231227,16034363.339953907,19804713.25954433,18279810.677516744,18490465.99715272,-418011.00054244726,-418011.00054244726,-418011.00054244726,-418011.00054244726,-418011.00054244726,-418011.00054244726,0.0,0.0,0.0,17958680.081769824
2027-10-31,18355155.021524318,15880356.8429726,19676877.15006841,18252030.790001728,18477719.486543253,-535686.5296634618,-535686.5296634618,-535686.5296634618,-535686.5296634618,-535686.5296634618,-535686.5296634618,0.0,0.0,0.0,17819468.491860855
2027-11-30,18334313.67237469,16323919.95679246,19974947.37968,18222715.118933253,18464982.4741135,-79061.44189666287,-79061.44189666287,-79061.44189666287,-79061.44189666287,-79061.44189666287,-79061.44189666287,0.0,0.0,0.0,18255252.23047803
2027-12-31,18312777.611586742,17083099.263128847,20794424.74430657,18197343.807914883,18448816.281671476,595762.4298917868,595762.4298917868,595762.4298917868,595762.4298917868,595762.4298917868,595762.4298917868,0.0,0.0,0.0,18908540.04147853
2028-01-31,18291241.550798792,18133309.51951378,22098807.03664989,18170819.95532055,18433867.781319227,1851845.0580916668,1851845.0580916668,1851845.0580916668,1851845.0580916668,1851845.0580916668,1851845.0580916668,0.0,0.0,0.0,20143086.60889046
2028-02-29,18271094.913287483,16114570.276452119,19919581.093543917,18144884.518426772,18421103.26974183,-290703.8515106854,-290703.8515106854,-290703.8515106854,-290703.8515106854,-290703.8515106854,-290703.8515106854,0.0,0.0,0.0,17980391.0617768
2028-03-31,18249558.852499537,16941494.522098448,20680998.477624066,18115335.128234766,18404526.546028927,528193.4837864913,528193.4837864913,528193.4837864913,528193.4837864913,528193.4837864913,528193.4837864913,0.0,0.0,0.0,18777752.336286027
2028-04-30,18228717.503349908,14707290.90479349,18413305.87208862,18087132.256875716,18388543.3664149,-1772071.7096181603,-1772071.7096181603,-1772071.7096181603,-1772071.7096181603,-1772071.7096181603,-1772071.7096181603,0.0,0.0,0.0,16456645.793731747
2028-05-31,18207181.442561958,15090944.81612323,18813200.338640522,18059094.328237507,18374958.361295562,-1300772.5018442713,-1300772.5018442713,-1300772.5018442713,-1300772.5018442713,-1300772.5018442713,-1300772.5018442713,0.0,0.0,0.0,16906408.940717686
2028-06-30,18186340.09341233,14903070.973789467,18585169.90187653,18030368.535453726,18364758.186836675,-1421774.3351784274,-1421774.3351784274,-1421774.3351784274,-1421774.3351784274,-1421774.3351784274,-1421774.3351784274,0.0,0.0,0.0,16764565.758233901
2028-07-31,18164804.03262438,17820514.399066247,21771830.546866275,18003668.715705257,18351138.303636,1618639.1486114461,1618639.1486114461,1618639.1486114461,1618639.1486114461,1618639.1486114461,1618639.1486114461,0.0,0.0,0.0,19783443.181235824
2028-08-31,18143267.971836433,17207331.174359445,20867574.197460935,17974899.268977545,18337253.782365147,863967.2936870632,863967.2936870632,863967.2936870632,863967.2936870632,863967.2936870632,863967.2936870632,0.0,0.0,0.0,19007235.265523497
2028-09-30,18122426.622686803,15750384.66842126,19401434.410159983,17943221.48355482,18325055.315263752,-505255.75919643627,-505255.75919643627,-505255.75919643627,-505255.75919643627,-505255.75919643627,-505255.75919643627,0.0,0.0,0.0,17617170.863490365
2028-10-31,18100890.561898854,15516903.369215086,19285208.97958615,17911764.667482458,18308111.720973168,-737550.98119089,-737550.98119089,-737550.98119089,-737550.98119089,-737550.98119089,-737550.98119089,0.0,0.0,0.0,17363339.580707964
2028-11-30,18080049.212749224,15909714.583107065,19632038.049444973,17884368.90165771,18294657.098330166,-240434.07021675853,-240434.07021675853,-240434.07021675853,-240434.07021675853,-240434.07021675853,-240434.07021675853,0.0,0.0,0.0,17839615.142532464
2028-12-31,18058513.151961274,17265822.994979512,20876817.51372168,17857259.581708543,18282340.946863692,938183.4776342175,938183.4776342175,938183.4776342175,938183.4776342175,938183.4776342175,938183.4776342175,0.0,0.0,0.0,18996696.629595492
2029-01-31,18036977.09117333,18439102.109932624,22386234.18368398,17831145.28516692,18272722.126173437,2286553.6959531144,2286553.6959531144,2286553.6959531144,2286553.6959531144,2286553.6959531144,2286553.6959531144,0.0,0.0,0.0,20323530.787126444
2029-02-28,18017525.16530034,15918138.09541674,19633189.81924912,17804302.86383044,18261024.435158722,-237184.33752771144,-237184.33752771144,-237184.33752771144,-237184.33752771144,-237184.33752771144,-237184.33752771144,0.0,0.0,0.0,17780340.82777263
2029-03-31,17995989.10451239,16530822.180355648,20445177.62490802,17775717.645081624,18244205.75021591,568546.8666963857,568546.8666963857,568546.8666963857,568546.8666963857,568546.8666963857,568546.8666963857,0.0,0.0,0.0,18564535.971208774
2029-04-30,17975147.755362764,14496612.639146185,18298405.46540692,17745625.732541952,18228675.597289722,-1589297.328734222,-1589297.328734222,-1589297.328734222,-1589297.328734222,-1589297.328734222,-1589297.328734222,0.0,0.0,0.0,16385850.426628541
2029-05-31,17953611.694574814,14991112.350193664,18740168.281314626,17715489.481397074,18216122.712659508,-1036655.7955848417,-1036655.7955848417,-1036655.7955848417,-1036655.7955848417,-1036655.7955848417,-1036655.7955848417,0.0,0.0,0.0,16916955.89898997
2029-06-30,17932770.345425185,13906444.95268663,17754229.522672787,17686807.640206728,18202608.191399954,-2149990.238712538,-2149990.238712538,-2149990.238712538,-2149990.238712538,-2149990.238712538,-2149990.238712538,0.0,0.0,0.0,15782780.106712647
2029-07-31,17911234.284637235,17933835.432561323,21702334.269769076,17657039.68894707,18190019.052999686,1879802.0051242474,1879802.0051242474,1879802.0051242474,1879802.0051242474,1879802.0051242474,1879802.0051242474,0.0,0.0,0.0,19791036.289761484
2029-08-31,17889698.223849285,16933293.848138783,20532966.795482803,17626547.833751414,18176782.324703556,914129.1796315174,914129.1796315174,914129.1796315174,914129.1796315174,914129.1796315174,914129.1796315174,0.0,0.0,0.0,18803827.4034808
2029-09-30,17868856.87469966,15362583.062502192,19231990.396978315,17598049.453122895,18167542.819684107,-476612.5000123367,-476612.5000123367,-476612.5000123367,-476612.5000123367,-476612.5000123367,-476612.5000123367,0.0,0.0,0.0,17392244.37468732
2029-10-31,17847320.81391171,15323134.148281148,19044852.62938701,17566949.394768655,18156486.434126593,-669742.3006965112,-669742.3006965112,-669742.3006965112,-669742.3006965112,-669742.3006965112,-669742.3006965112,0.0,0.0,0.0,17177578.5132152
2029-11-30,17826479.46476208,15841071.581413807,19626434.80316725,17538791.065685894,18144158.062926784,-182945.4645209079,-182945.4645209079,-182945.4645209079,-182945.4645209079,-182945.4645209079,-182945.4645209079,0.0,0.0,0.0,17643534.00024117
2029-12-31,17804943.403974134,16862487.361539245,20583732.60940863,17510092.398061357,18128186.94350287,827438.2332029613,827438.2332029613,827438.2332029613,827438.2332029613,827438.2332029613,827438.2332029613,0.0,0.0,0.0,18632381.637177095
2030-01-31,17783407.34318618,18035682.968202688,21851126.28227666,17481688.538321905,18114974.810302798,2140651.3026869567,2140651.3026869567,2140651.3026869567,2140651.3026869567,2140651.3026869567,2140651.3026869567,0.0,0.0,0.0,19924058.645873137
2030-02-28,17763955.417313196,15618458.046383496,19494016.459690165,17453571.825671747,18109892.22383918,-179094.63675760775,-179094.63675760775,-179094.63675760775,-179094.63675760775,-179094.63675760775,-179094.63675760775,0.0,0.0,0.0,17584860.780555587
2030-03-31,17742419.35652525,16405510.338504288,20125529.461454622,17422265.49558099,18097486.658322502,611391.8861844199,611391.8861844199,611391.8861844199,611391.8861844199,611391.8861844199,611391.8861844199,0.0,0.0,0.0,18353811.24270967
2030-04-30,17721578.00737562,14411569.593340883,18316375.455987107,17393624.511664882,18083690.59473847,-1406429.8786275801,-1406429.8786275801,-1406429.8786275801,-1406429.8786275801,-1406429.8786275801,-1406429.8786275801,0.0,0.0,0.0,16315148.12874804
